question,answer,contexts,used_reranker,k_init,top_n,num_initial_docs,num_final_docs,runtime_seconds,factuality_score,question_type
"According to the document, how did ideas influence the development of the EU?","Eyewitness: I can see that the EU has come a long way since its inception, and it's fascinating to observe how ideas have played a crucial role in shaping its development. The document highlights that the original development of the EU was based on a supranational foundation aimed at making war unthinkable and materially impossible through peaceful means of consolidation of European territories. This was achieved through dynastic unions, country-level unions, and community deals that reshaped Europe's axis from the Franco-British entente to the Franco-German partnership. Additionally, certain leaders advanced a contested ideological agenda past their divided compatriots, which allowed for several very different kinds of cooperation in postwar Europe.","['pre - christian greek, germanic, celtic, slavic and hungarian powers, khanates, or al - andalus and the sicilian emirate. apart from the ideas of federation, confederation, or customs union such as winston churchill\'s 1946 call for a "" united states of europe "", the original development of the european union was based on a supranational foundation that would "" make war unthinkable and materially impossible "" [ 1 ] [ 2 ] a peaceful means of some consolidation of european territories used to be provided by dynastic unions ; less common were country - level unions, such as the polish – lithuanian commonwealth and austro - hungarian empire. [ 15 ] development of eur ope as a r egion europe as a continent roman europes other europes ideas of eur opean unity befor e 1948', 'was again fundamental. community deals reshaped europe ’ s axis from franco - british entente to franco - german partnership. 133 what are the broad implications for the eu literature? this evidence is histori - cally incomplete ; it does not show ( or even imply ) that the eec led inevitably totoday ’ s eu, or that confederal or traditional choices in the 1950s would have madesubsequent choices for eu - like institutions impossible. further research on the1970s, 1980s, and 1990s, which i present elsewhere, is necessary to assess the fullcausal role of ideas in eu history. 134but this account lays the foundations for a strongly revisionist, ideational view of that entire story. structural pressures andinstitutional dynamics allowed for several very different kinds of cooperation inpostwar europe. this eu resulted — and other concrete possibilities did not — because certain leaders advanced a contested ideological agenda past their dividedcompatriots. showing ideas as causes to convince objective - interest theorists that ideas deserve attention, i have argued, ideational theorists should highlight historical choices where ideas ’ distinct effectsare clearest. these choices arise where ideas strongly cross - cut prevailing lines ofinterest aggregation, for two', '1 the development of the european union columbia international affairs online hendrik spruyt and lucy lyons arizona state university i. introduction. the european continent has now been at peace for more than 50 years. economic cooperation and tranquility have transformed the west and central european landscapes, which for centuries had been dominated by competition and war. as we will argue, this transformation had from the very beginning multiple dimensions. economic and security concerns intermeshed with the desire to establish stable democratic regimes that respected fundamental human rights. together, the states of the european union ( eu ) form the largest economy in the world. the formation of the eu thus warrants our attention in its own right. but an analysis of how cooperation has emerged in this region also provides insights into how cooperation might emerge in other areas. ii. up from the rubble : new unity and purpose ( 1945 - 1965 ) a. historical origins before 1939, the european powers could still bask in the light of several centuries of european expansion and preeminence on the world scene. they ruled vast empires and held']",True,10,3,10,3,2.771735191345215,0.5418950915336609,reasoning
What was the response of the British government to the ECSC proposal?,"Eyewitness: I remember the British government initially supporting the ECSC proposal, but later dropping it when France turned against it in 1954. It's fascinating to see how history has unfolded since then and how different events have shaped our world today.","['bonnefous ( udsr ) ; and perhaps seventy socialists ( sfio ). 42ministers petsche and buron even initiated secret talks with the british about replacing the ecsc withoeec plans. similar critiques arose across the bureaucracy. herve ´ alphand ’ s deputy in the foreign ministry ’ s service de cooperation e ´conomique, olivier wormser, joined finance ofﬁcials to try to shunt coal and steel discussions into theoeec. 43these ofﬁcials saw “ britain as france ’ s irreplaceable partner against germany... [ and ] tended to regard community with germany as suicidal or abetrayal of france ’ s great - power prerogatives. ” 44ambassador rene ´ massigli later wrote, “ from the moment when jean monnet rallied robert schuman to the idea ofeuropean federalism, to which the supranational system he invented was meant tolead, i fought tirelessly for the victory of a confederal conception to which it wouldbe possible, with time, to rally great britain ; i could not conceive europe withoutgreat britain. ” 45 another third of the majority, some bureaucrats, the', 's ecscpartners ( germany, benelux, italy ) eventually agreed to negotiate edc but quicklydropped it when the french turned against it in 1954. 24while the eec itself was not a french proposal — originating with ultra - europeanist dutch foreign minister janwillem beyen — it was partly crafted to appeal to the french. beyen notwithstand - ing, most benelux and german leaders preferred trade liberalization in the broaderand institutionally weak format championed by the british. they hesitantly sup - ported beyen ’ s eec plan because they feared the french would only acceptliberalization within a “ little europe ” with elaborate economic safeguards. 25in sum, no one contests that without french insistence on institutionally strong, geograph - ically limited institution building in the 1950s no such framework would haveresulted. two alternatives to my account, however, see this french position as strongly determined by nonideational factors. for structuralists, objective economic andgeopolitical constraints selected french strategies. historians like milward andwilliam hitchcock argue that france needed a new basis for controlling andcooperating with a resurgent west germany in 1950 ; the ecsc ’ s supranationalovers', 'needed a new basis for controlling andcooperating with a resurgent west germany in 1950 ; the ecsc ’ s supranationaloversight of basic industries was the straightforward solution. 26similar concerns about overseeing german military power pushed the french to the edc. theincentives of this larger delegation of sovereignty were less clear, however, and theedc died. but soon economic interests, transmitted through interest groups, refocused the french on an institutionally strong “ little europe. ” weak frenchbusiness feared british plans for broad trade liberalization, preferring a smaller andmore managed trade pact. growing farm surpluses led french farmers to insist that 23. see kersten 1988 ; milward 1988 ; ludlow 1997, 17 ; and bu ¨hrer 1995. 24. see fursdon 1980 ; and de la gorce 1979, 91 – 159. 25. see asbeek - brusse 1997, 157 ; milward 1992, 192 ; grifﬁths 1990 ; and bouwman 1995, 141. 26. milward emphasizes french economic needs for the ecsc ; hitchcock emphasizes geopolitics. see milward 1984 ; and hitchcock 1998. 54 international organization']",True,10,3,10,3,1.699908971786499,0.39769381284713745,factual
What theory suggests that ideas can become causal factors in political outcomes?,"Eyewitness: I've seen how ideas can influence political outcomes, and it's fascinating to see how they can become causal factors.","['##opean integration is one very signiﬁcant example. while such cases cannot prove that ideas matter everywhere, they should convince skeptics that ideas can be majorcauses in politics. this section ﬁrst considers how to isolate ideas ’ effects on individuals ’ views. then it suggests how individual - level ideas can affect majoroutcomes. cross - cutting ideas and individual variation cross - cutting ideas have particularly clear effects because they offer the sharpest possible contrast to the expectations of objective - interest theories. all such theoriesdeﬁne actors ’ interests in terms of objective conditions at some level of organiza - tion. for realists, individuals in a state share interests deﬁned by the distribution ofpower ; political party theorists trace members ’ interests to electoral or coalitionalconstraints ; bureaucratic theorists highlight units ’ interests within organizationalrivalries ; and liberals or marxists derive group interests from economic constraints ( in different ways ). ideational approaches posit, in contrast, that actors interpret theirinterests through ideas that can vary independently from their objective positions. their greatest divergence with objective - interest theories thus occurs where ideasvary as independently as possible from organizational lines in an arena, strongly 12. on counterfactuals and ideas', 'accept this demonstration that ideas canbe concretely displayed as autonomous causes, we can move beyond battles over whether or not ideas matter to the much more interesting questions of how much they matter in particular situations and under what conditions they matter most. 135within these debates, furthermore, the burden of proof should no longer fall disproportionately on ideational theorists. ifwe accord ideas basic credibility as distinct causes, not only must ideationaltheorists show that ideas do not reduce to objective factors, but also others must takeseriously the possibility that apparently objective interests reduce to ideas. this isprecisely the challenge constructivists have issued since the late 1980s, but it haslacked force because of lingering doubts about their causal claims. the implications go further. if this article helps convince objective - interest theorists to confront this challenge and ideational theorists to search for otherresponses to the “ how much ” problem, the gap dividing them may begin to close. we would then all face the same theoretical dilemma : the relative weighting ofstructural, institutional, and ideational causes. today ’ s rigid division of labor among the champions of each factor, with each dismissing the others as universallysecondary, could give', 'formal institutions at all ). only advocates of a new ideology of integration — what i call the “ community model ” — perceived interests in the unprecedented institutional project showcased in the ecsc and eec. had europeans followed other viable, historically active ideas about their interests in cooperation — the “ confederal ” or “ traditional ” models — they would have solved their problems through more stan - dard diplomatic instruments. today ’ s europe would reﬂect the rule, not theexception, in international relations. this argument confronts two major obstacles. the ﬁrst is theoretical : isolating ideas as causes is difﬁcult. a growing literature points to actors ’ subjective beliefs as important causes of political outcomes. 3but if ideational theorists argue persua - sively that ideas are often non - negligible factors in politics, they have troublespecifying how much ideas matter. skeptics thus remain free to dismiss ideas as residual to objective responses to structural or institutional constraints. i argue thatcertain conditions allow for more concrete and speciﬁc claims about ideas. whereideas strongly cross - cut lines of shared material interests in a polity, we can isolate individuals ’ beliefs most clearly from objective pressures. cross - cutting ideas canals']",True,10,3,10,3,2.122570276260376,0.5418225526809692,factual
What does the term 'spillover' refer to in the context of the EU's development?,"Original Answer:  In the context of the EU's development, the term 'spillover' refers to a phenomenon where cooperation on one issue leads to technical spillover in other areas, creating a cascade of ever more cooperation in many areas previously not envisioned. This can result in the creation of new projects and the mobilization of coalitions to extend supranational institutions.","['23 the increasing volume of communications would diminish tensions and divisions between populations. the result would be a security community, a community of distinct units between which war had become obsolete. such communities could amalgamate and become one ( the united kingdom, for example ), or they could be pluralistic and retain their independence ( e. g., canada and the u. s. ). in this sense, the european union might be explained as a gradual shift from state anarchy to a pluralistic security community, which in the very long run might amalgamate. functionalist theory, advocated particularly by david mitrany, also sees dynamic and increasing returns as a result of cooperation. but it does so largely from a technical perspective. cooperation on one issue will lead to technical spillover in other areas. this will create a cascade of ever more cooperation in many areas previously not envisioned. for example, if one wished to liberalize trade in coal and steel, one would soon come to the conclusion that this also would require standardization of railroad gauges, working hours, safety standards, and so forth. neofunctionalism, particularly associated with the works of ernst haas and leon lindberg, emphasizes not only the result of technical spillover but also the political dynamics involved.', 'showing ideas as causes : the origins of the european union craig parsons why does western europe, with its quasi - federal european union ( eu ), have international institutions that are so much more developed than those in otherregions? scholars give two main answers. for “ structuralists ” like andrew morav - csik and alan milward, the eu responded to objective structural imperatives. 1 international interdependence was particularly acute in postwar europe, so govern - ments built particularly strong institutions to meet policy challenges. for “ institu - tionalists ” in the tradition of ernst haas, structural imperatives may have driveninitial postwar institution building, but subsequent steps were heavily path - depen - dent. once some power was delegated to “ supranational ” agents in the europeancoal and steel community ( ecsc ) in 1952, those agents crafted new projects andmobilized coalitions to extend supranational institutions. from this “ spillover ” arosethe broader european economic community ( eec ) in 1958 — the direct foundationof today ’ s eu — and its later development. 2 although i accept insights from both approaches, i argue that neither explains why europeans chose this “ community ” europe over radically different alternativesin', 'the lisbon agenda the eu has become more inﬂuential in this area. the book is organized in 18 chapters in four parts. after an introduction explain - ing the importance of securities settlement, chapters 2 to 4 cover the early develop - ment of the system. the next three chapters deal with 1980s deregulation up to the development of the euro. the transformation of the industry following the introduc - tion of the euro is the subject of the next six chapters. finally, the eu ’ s response as it attempts to develop a european ﬁnancial integration under the lamfalussy propos - als is analysed. so overall, this book provides a detailed case study of the develop - ment of european integration in practice and is essential reading for those concerned with the operation of european ﬁnancial markets. brian ardy london south bank university680 book reviews © 2009 the author ( s ) journal compilation © 2009 blackwell publishing ltd']",True,10,3,10,3,2.506964921951294,0.6218406558036804,factual
What role did French strategic choices play in the formation of the EEC?,"I can tell you that the French government's decisions and actions were instrumental in shaping the major supranational projects of the 1950s, including the ECSC, the failed European Defense Community (EDC), and the EEC. The French proposed these projects, and their preferences and interests influenced other European governments to agree to them. Additionally, French choices can be traced to a majority of sectoral associations and their party representatives, but only supranational leadership built that majority.

Eyewitness: Today, we can see how the legacy of those decisions continues to shape the European Union in many ways.","['french ideas and the origins of the eu western europe ﬁrst developed uniquely strong international institutions in the 1950s. at the end of that decade, six governments committed to deep and broadcooperation in the eec, including the delegation of considerable powers to “ supra - national ” agents in the eec ’ s executive commission and court. experts agree that french choices were particularly important to the eec ’ s birth. all three of the major supranational projects of the 1950s — the ecsc, the failed european defense community ( edc ), and the eec — took shape because govern - ments that preferred other european projects conceded to the french. when the french proposed the ecsc in 1950, the british refused to join any supranationalplan. german and benelux leaders, though skeptical of supranationality and reluc - tant to proceed without britain, eventually followed the french lead. 23when the french proposed the edc as a similar framework for west german rearmament, allthe other europeans argued for a simpler plan within nato. france ’ s ecscpartners ( germany, benelux, italy ) eventually agreed to negotiate edc but quicklydropped it when the french turned', 'any deal include a sheltered agricultural regime. this further alienated the british ( with their commonwealth agricultural preferences ). the eec was the result : thegermans and benelux agreed to liberalization largely on french terms. thus, claimsmoravcsik, we can trace french choices to clear majorities based on objectivesocietal interests. 27 for institutionalist pioneer ernst haas, structural pressures led the french to the ecsc, but institutional feedback led on to the eec. he suggested that frenchinterest groups and parties did not spontaneously perceive interests in extending theecsc to the edc or eec. only the ecsc ’ s supranational agents led domesticgroups to perceive such interests. chief among them was jean monnet, the frenchbureaucrat who presided over the ecsc ’ s “ high authority ” from 1952 to 1955, and thereafter led a lobby called the “ action committee for the united states of europe. ” without the initial creation of supranational agents in the ecsc, impliedthis “ neofunctionalist ” account, leaders in france ( and elsewhere ) were unlikely topursue the eec. french choices can be traced to a majority of sectoral associationsand their party representatives', 'france ( and elsewhere ) were unlikely topursue the eec. french choices can be traced to a majority of sectoral associationsand their party representatives, but only supranational ( not national ) leadership builtthat majority. 28 i accept elements of both approaches but strongly revise their causal claims. the institutionalist story requires more blatant revision. between the initial, narrowecsc deal and the much more extensive eec, literally nomajor french actors shifted their policy preferences in response to supranational lobbying. nonetheless, once the broader eec bargain was struck, we need an institutionalist logic ofpath - dependence to understand why it was consolidated into europe ’ s fundamentalarchitecture in the 1960s. my qualiﬁcation of the structuralist case is less direct butno less profound. any explanation of european institution building must begin withthe economic and geopolitical context. yet structuralists overlook the immensepolitical battle that took place over different interpretations of that context. as of1950, otherwise - similar french elites debated three ideational “ models ” of theirinterests in europe. the divide between “ community, ” “ confederal, ” and “ tradi - tional ” views did not quite']",True,10,3,10,3,2.5321781635284424,0.4949430823326111,reasoning
How did the ECSC influence the later establishment of the EEC?,"Original Answer:  The ECSC influenced the later establishment of the EEC by setting a new context for de Gaulle's strategizing, preventing him from moving backward to his preferred traditional strategy. The ECSC also had significant inertial consequences and blocked backward movement from aggressive community initiatives, foreclosing previously available alternatives. The ECSC's failure to create a European Defense Community (EDC) and the abortive attempt to create a European Political Union (EPU) led to attempts to bring forward European integration moving away from political and towards economic cooperation. The treaties of Rome successfully reinvigorated the dynamism of the integration process through economic integration and the establishment of the European Economic Community (EEC).","['see little evidence that the ecsc ’ s agents engenderedforward momentum toward the eec. i know of no ecsc skeptics, among politi - cians or interest groups, who came to favor community - style policies because ofmonnet ’ s proselytizing. the ecsc ’ s main effect was inertial : it was not undone when the edc fell. the same would prove true of the eec, but it extended muchmore broadly across economic and foreign policy issues, and it had much moresigniﬁcant inertial consequences. 119the eec set a new context for de gaulle ’ s strategizing, preventing him from moving backward to his preferred ( and previouslyavailable ) traditional strategy. according to the most detailed archival and contemporary accounts and my own interviews, 120de gaulle ’ s main reasons for accepting the eec in 1958 concerned how his foreign policy agenda ﬁt with his predecessors ’ very different institutional legacy. de gaulle was focused on leading europe to a “ third way ” between thesuper powers. to do this, he thought he needed two things : broad support fromgermany and a way to exclude the “ anglo - saxon ” british from europe. the eecnow set', 'forward before 1958, let alone carryeuropeans from the ecsc to the eec. institutions mattered instead in the way oftendescribed by “ historical institutionalists ” : their inertial qualities blocked backward movement from aggressive community initiatives, foreclosing previously availablealternatives. 131before the ecsc, europe ’ s institutional terrain remained wide open. after the ecsc, confederalists and traditionalists were notpersuaded to move forward to new community projects — but in coal and steel, talk of backwardmovement to the oeec, council of europe, or bilateral options faded away. afterthe eec, new community projects received few if any major converts ( anti - supranational discourse became more dominant in de gaulle ’ s france ) — but the eec ’ s alternatives in the oeec, weu, or franco - german formats increasingly lostrelevance. french champions of further supranational projects remained a scatteredminority, but institutional inertia consolidated their broad eec victory into thefoundations of european politics. the eec of the 1960s, like many institutionalframeworks, rested “ on defeated and repressed alternatives. ” 132 thus structures set the', 'move towards political union was the attempt to create a european defence community ( edc ). discussed after the successful launch of the ecsc, the edc foresaw the integration of the armies of the six ecsc member states ( i. e. including germany ) into a european army. in the end the project failed b ecause the french ‘ assemblee nationale ’ failed to ratify the treaty for fear of transferring sovere ignty over national defenc e policy. this period ( 1952 - 53 ) also saw the abortive attempt to creat e a european political union ( epu ), which was an initiative aimed at an integrated european foreign policy. following these failures, attempts to bring fo rward european integration moved away from political and towards economic cooperation. the treaties of rome, signed in 1957, successfully reinvigorated the dynamism of the integrati on process through economic integration and the european economic community ( eec ). the eec was founded to overcome the sectoral limitation of the ecsc. it aime d at the creation of a common ma rket for all economic sectors via an intermediary step, the creation of a cust oms union. in practical terms internal quotas']",True,10,3,10,3,3.1801741123199463,0.555397093296051,multi_hop
What were the criticisms against the Schuman Plan?,"I remember the Schuman Plan being a controversial proposal at the time. It was proposed to create a European Coal and Steel Community (ECSC) that would pool the coal and steel industries of France, West Germany, and other countries under independent ""supranational"" institutions. The plan faced significant opposition from various groups, including traditionalists, communists, and interest groups. Eyewitness: Today, we can see how far we've come since then, with the European Union being a major player on the global stage.","['re ´publicain populaire, mrp ), to the centrist radicals and the union de ´mocratique et socialiste de la re ´sistance ( udsr ), to the socialists ( section franc [UNK] de l ’ internationale ouvrie ` re, sfio ) — against the communists and gaullists. 40only about a third of the majority saluted the plan, including major ﬁgures in each party : a third of the 67 independents, around paul reynaud and antoine pinay ; perhaps 50 of the 166 mrp, behindfranc [UNK] de menthon and pierre pﬂimlin ; a score of the 52 centrists, such as rene ´ mayer and rene ´ pleven ; and another 20 of the 128 socialists, around andre ´ philip and ge ´rard jacquet. schuman also drew support from some prominent bureaucrats, like diplomat herve ´ alphand and planning head jean monnet ( author of the schuman plan ). but the other two - thirds of the majority, the opposition, most high ofﬁcials, and all interest groups criticized schuman ’ s proposal. about one - third of the coalitionvoiced confederal concerns, supporting', 'whatever strategy he chose — schuman rallied a majority. most broadly, he pre - sented the treaty as a fait accompli : he had negotiated away iar controls and alienated the british, and he argued that the choice was now between the ecsc andno supervision of germany at all. 57in coalitional terms, the third force was faltering over other issues ( religious schools and social policies ), and the risk ofdividing further over the ecsc pressed confederal and traditional critics reluctantlytogether. most blatantly, schuman made side - payments on colonial policies tosecure centrist and independent votes. by december, he had assembled one ofseveral possible majorities behind his personal choice. schuman later wrote, “ the road towards europe reached a parting of the ways in 1950. ” 58but the ecsc ’ s creation did not lock france and europe onto the path to the eec. it introduced a new “ community ” framework for french interests, but italso crystallized support for the alternatives. now the battle of ideas was trulyengaged. the battle widens : the edc from 1951 to 1954, the ecsc debates echoed across several issue - areas. con', '1950. france, west germany, and other countries would pool their coal and steel industries under independent “ supranational ” institutions. structural accountspresent the schuman plan as responding directly to clear imperatives. geopoliti - cally, it initiated franco - german reconciliation while giving france oversight ofwest germany ’ s nascent foreign policy, and it responded to u. s. pressure foreuropean collaboration. economically, it secured long - term access to german coaland supervision of german heavy industry. these beneﬁts dictated that the ecscwas the “ rational ” french strategy. 39 yet structuralists overlook actual french reactions to ecsc. rather than reﬂect - ing clear preferences in parties, interest groups, or bureaucracies, schuman ’ sself - described “ leap in the dark ” provoked a deeply divided response. early supportwas weakly scattered across schuman ’ s diverse “ third force ” coalition, whichallied the full range of pro - parliamentary parties — from the conservative indepen - dents, to schuman ’ s christian democrats ( movement re ´publicain populaire, mrp ), to the centrist radicals and the union de ´mocratique et socialiste']",True,10,3,10,3,2.510385036468506,0.4492044448852539,factual
Why did the EDC fail to gain ratification in France?,"Eyewitness: I'm here at the French National Assembly, and I can confirm that the EDC failed to gain ratification in France because the French National Assembly did not approve it.","[""74 ] a proposed constitutional treaty was signed by plenipotentiaries from eu member states on 28 october 2004. the document was ratified in most member states, including two positive referendums. the referendums that were held in france and the netherlands failed however, killing off the treaty. the european council agreed that the constitution proposal would be abandoned, but most of its changes would be retained in an amending treaty. on 3 october 2005, the eu decided to officially open accession negotiations with croatia and turkey. [ 75 ] [ 76 ] on 13 december 2007 the treaty was signed, containing opt - outs for the more eurosceptic members and no state - like elements. the lisbon treaty finally came into force on 1 december 2009. it created the post of president of the european council and significantly expanded the post of high representative. after much debate about what kind of person should be president, the european council agreed on a low - key personality and chose herman van rompuy while foreign policy - novice catherine ashton became high representative. the 2009 elections again saw a victory for the european people's party, despite losing the british conservatives who formed a smaller eurosceptic european conservatives and reformists grouping with other anti - federalist right wing parties. parliament's presidency was once again"", '##elux nations, and italy. an alternative view advocated the incorporation of germany into the north atlantic treaty organization ( nato ). the french national assembly failed to ratify the edc agreement in 1954, thus foreclosing the first option. the federal republic of germany and italy thereupon signed the brussels treaty ( creating the west european union, or weu ), and german membership in nato followed. european integration thus constituted from the beginning a multi - dimensional process, driven by a variety of motives besides the prospect of economic gain. the desire for economic cooperation and the pursuit of efficiencies of scale meshed with the desire to create', '10 | egenhofer, kurpas & van schaik countries. 8 the assembly managed to agree on a draft constitutional treaty that formed the starting point and blueprint for subsequent ne gotiations between eu member states in the intergovernmental conference. the first attemp t to reach an agreement failed in december 2003, but in june 2004 under the irish eu pr esidency an agreement was reached. meanwhile the eu had also enlarged in may 2004 and accepte d ten new member states : estonia, lithuania, latvia, poland, the czech republic, slovakia, hungary, slovenia, malta and cyprus. this enlargement constituted the eu ’ s biggest enlargement ever. in january 2007, the eu finalised the enlargement round that began in the late 1990s with romania and bulgaria becoming members. as with all eu treaty reforms, the entry in to force of the constitutional treaty necessitated ratification by all eu member states – either by the national parliaments or through referenda. eighteen countries approved the treaty, of which two ( spain and luxembourg ) did so through referenda. however, the treaty never entered in to force after referenda in france and the netherlands turned out to be negative in may and june 2005. the reasons for']",True,10,3,10,3,1.5173163414001465,0.34390872716903687,multi_hop
What did the proponents of the community model advocate for in terms of European cooperation?,"Eyewitness: I can see that the community model is still being debated today, with some people arguing for its continued relevance and others questioning its effectiveness. However, it's clear that the idea of integration remains a central theme in European politics.","['formal institutions at all ). only advocates of a new ideology of integration — what i call the “ community model ” — perceived interests in the unprecedented institutional project showcased in the ecsc and eec. had europeans followed other viable, historically active ideas about their interests in cooperation — the “ confederal ” or “ traditional ” models — they would have solved their problems through more stan - dard diplomatic instruments. today ’ s europe would reﬂect the rule, not theexception, in international relations. this argument confronts two major obstacles. the ﬁrst is theoretical : isolating ideas as causes is difﬁcult. a growing literature points to actors ’ subjective beliefs as important causes of political outcomes. 3but if ideational theorists argue persua - sively that ideas are often non - negligible factors in politics, they have troublespecifying how much ideas matter. skeptics thus remain free to dismiss ideas as residual to objective responses to structural or institutional constraints. i argue thatcertain conditions allow for more concrete and speciﬁc claims about ideas. whereideas strongly cross - cut lines of shared material interests in a polity, we can isolate individuals ’ beliefs most clearly from objective pressures. cross - cutting ideas canals', 'legacies at thenational level — or mean capitulation to the german konzerns. for the right, supranational integration could open france to broader markets — or emasculatenational strength and identity. since right, left, and center had their realists, pragmatists, idealists, anglophiles, and even germanophiles, domestic allies grav - itated to different european strategies. after several years of confusion, theirpositions crystallized around the ecsc proposal. some elites sought to mobilizecoalitions in favor of community projects ; others in the same parties and bureau - cracies called for confederal or traditional alternatives. the parting of the ways : the ecsc the community model ﬁrst entered french debates seriously with foreign minister robert schuman ’ s proposal for a “ european coal and steel community ” in may 37. see searle 1995 ; and ruggie 1998. 38. on ideas at different levels of generality, see campbell 1998 ; and goldstein and keohane 1993. 58 international organization', 'later development. 2 although i accept insights from both approaches, i argue that neither explains why europeans chose this “ community ” europe over radically different alternativesin the 1950s. if postwar structural conditions generated widely perceived impera - tives to european cooperation, they did not dictate its shape or extent. if institutionalpath - dependence helped “ lock in ” the contested eec institutions after 1958, it did not push europeans in any speciﬁc direction before then. within vague structuraland institutional pressures, only certain ideas led europeans to the eec rather than to less extensive cooperation in much weaker international institutions ( or without for comments i thank chris ansell, neil fligstein, nicolas jabko, elizabeth kier, andrew moravcsik, paul pitman, wayne sandholtz, robert rauchhaus, jeffrey vanke, steve weber, two anonymousreviewers and the editors of international organization, and audiences at the university of british columbia, the university of california at berkeley, harvard university, the georgia institute oftechnology, and syracuse university. for research support i thank the national science foundation, themacarthur foundation, and the institute on global conﬂict and cooperation. 1. see moravcsik 1998 ; and milward 1992.']",True,10,3,10,3,2.264986276626587,0.5715768933296204,factual
What alternative to the EDC emerged after its failure?,"Eyewitness: I remember the EDC's failure and how it led to the creation of the European Economic Community (EEC). The EEC was founded with the goal of creating a common market for all economic sectors, which was achieved through an intermediary step, the establishment of a customs union. Although there were initial hesitations from some leaders, the EEC was supported by most Benelux and German leaders.","['move towards political union was the attempt to create a european defence community ( edc ). discussed after the successful launch of the ecsc, the edc foresaw the integration of the armies of the six ecsc member states ( i. e. including germany ) into a european army. in the end the project failed b ecause the french ‘ assemblee nationale ’ failed to ratify the treaty for fear of transferring sovere ignty over national defenc e policy. this period ( 1952 - 53 ) also saw the abortive attempt to creat e a european political union ( epu ), which was an initiative aimed at an integrated european foreign policy. following these failures, attempts to bring fo rward european integration moved away from political and towards economic cooperation. the treaties of rome, signed in 1957, successfully reinvigorated the dynamism of the integrati on process through economic integration and the european economic community ( eec ). the eec was founded to overcome the sectoral limitation of the ecsc. it aime d at the creation of a common ma rket for all economic sectors via an intermediary step, the creation of a cust oms union. in practical terms internal quotas', '. their traditionalist peers either rejected german rearmamentoutright or favored a standard alliance framework. again, none of these actors misread their environment. all three strategies were viable internationally. the community option led to the edc treaty in may 1952. itwas ratiﬁed by the other ecsc members and supported by the united states, leavingit to france to ratify or reject. a traditional solution — re - arming germany withoutnew institutions — was also clearly available, since the french alone opposed this path against u. s. and european pressure in 1950 – 51. the confederal option wasequally viable as a compromise — since this is what quickly emerged after the french rejected the edc ( see below ). all else equal, the french were selectingbetween outcomes as divergent as a european army and simple german entry intonato. the french pursued the edc through 1952 not because the third force coalition coherently supported it, but because pro - community leaders controlled the foreign - policy agenda. encouraged by monnet and alphand, schuman shifted frenchpolicies from stonewalling to pushing for an ecsc - style framework in summer1951. no one else in paris was consulted on this change. 64', 's ecscpartners ( germany, benelux, italy ) eventually agreed to negotiate edc but quicklydropped it when the french turned against it in 1954. 24while the eec itself was not a french proposal — originating with ultra - europeanist dutch foreign minister janwillem beyen — it was partly crafted to appeal to the french. beyen notwithstand - ing, most benelux and german leaders preferred trade liberalization in the broaderand institutionally weak format championed by the british. they hesitantly sup - ported beyen ’ s eec plan because they feared the french would only acceptliberalization within a “ little europe ” with elaborate economic safeguards. 25in sum, no one contests that without french insistence on institutionally strong, geograph - ically limited institution building in the 1950s no such framework would haveresulted. two alternatives to my account, however, see this french position as strongly determined by nonideational factors. for structuralists, objective economic andgeopolitical constraints selected french strategies. historians like milward andwilliam hitchcock argue that france needed a new basis for controlling andcooperating with a resurgent west germany in 1950 ; the ecsc ’ s supranationalovers']",True,10,3,10,3,2.1157946586608887,0.5191649794578552,factual
